cpu,mem,gpu,gpu_mem,client,time_extract_network_package,time_convert_data_to_numpy,time_convert_numpy_to_opencv,time_model_inference
6000,16,0,0,3,57783,66,36754,83417
6000,16,0,0,3,78318,56,36410,98761
6000,16,0,0,3,72235,76,42880,168534
6000,16,0,0,3,16249,36,21564,129711
6000,16,0,0,3,53958,63,50859,169816
6000,16,0,0,3,56632,9,6971,54445
6000,16,0,0,3,59563,53,40671,523451
6000,16,0,0,3,49899,61,40509,449093
6000,16,0,0,3,25880,68,31742,118566
6000,16,0,0,3,52918,37,38208,399130
6000,16,0,0,3,61643,58,37993,95506
6000,16,0,0,3,45884,56,42478,441983
6000,16,0,0,3,36067,42,25637,142686
6000,16,0,0,3,18947,54,29899,170982
6000,16,0,0,3,76417,12,8106,33983
6000,16,0,0,3,14822,71,39548,139248
6000,16,0,0,3,33100,20,11149,53821
6000,16,0,0,3,57787,21,8518,39704
6000,16,0,0,3,67718,13,6969,97868
6000,16,0,0,3,67376,66,40711,125838
6000,16,0,0,3,69693,34,19062,97798
6000,16,0,0,3,19783,55,38305,257581
6000,16,0,0,3,60864,65,36921,41216
6000,16,0,0,3,64287,74,49462,296458
6000,16,0,0,3,59081,51,35996,518745
6000,16,0,0,3,22962,67,29659,45460
6000,16,0,0,3,71620,17,12925,53675
6000,16,0,0,3,23641,57,42398,547984
6000,16,0,0,3,24983,19,12197,37057
6000,16,0,0,3,62004,62,44415,238887
6000,16,0,0,3,19562,55,40420,93217
6000,16,0,0,3,23434,57,72339,211305
6000,16,0,0,3,48324,65,39764,51952
6000,16,0,0,3,13570,67,82444,483570
6000,16,0,0,3,14076,56,44723,579675
6000,16,0,0,3,41802,81,39471,324469
6000,16,0,0,3,60243,65,46636,76476
6000,16,0,0,3,80365,88,52860,339073
6000,16,0,0,3,15972,52,37644,353754
6000,16,0,0,3,32068,51,39245,99742
6000,16,0,0,3,1253,84,43632,114229
6000,16,0,0,3,78857,19,8426,32844
6000,16,0,0,3,62330,57,35450,132895
6000,16,0,0,3,19275,57,43284,79610
6000,16,0,0,3,82497,29,11088,76625
6000,16,0,0,3,33282,51,42572,121939
6000,16,0,0,3,75965,17,13563,81233
6000,16,0,0,3,14984,56,35285,41104
6000,16,0,0,3,19179,63,60198,381563
6000,16,0,0,3,59615,81,47360,155181
6000,16,0,0,3,66461,54,37026,530037
6000,16,0,0,3,59356,22,12801,59182
6000,16,0,0,3,17119,74,46252,127948
6000,16,0,0,3,45147,48,47784,205139
6000,16,0,0,3,73977,31,26771,365191
6000,16,0,0,3,30823,11,6747,29601
6000,16,0,0,3,17470,59,34029,45193
6000,16,0,0,3,26903,39,11170,384767
6000,16,0,0,3,74863,58,32464,255635
6000,16,0,0,3,85221,57,34410,85991
6000,16,0,0,3,72811,65,43454,161311
6000,16,0,0,3,53626,67,36576,91223
6000,16,0,0,3,56166,65,41938,122974
6000,16,0,0,3,59809,79,41467,170765
6000,16,0,0,3,70852,58,20076,206465
6000,16,0,0,3,19017,52,43701,119157
6000,16,0,0,3,67142,17,7172,280899
6000,16,0,0,3,69974,56,38671,50655
6000,16,0,0,3,56607,55,36188,60445
6000,16,0,0,3,57745,91,55933,598712
6000,16,0,0,3,64931,69,31367,46454
6000,16,0,0,3,23846,43,16791,275786
6000,16,0,0,3,68069,19,7249,46878
6000,16,0,0,3,74649,11,7405,28039
6000,16,0,0,3,74330,15,7926,45579
6000,16,0,0,3,12908,58,44349,108073
6000,16,0,0,3,58059,80,50733,379790
6000,16,0,0,3,23834,56,42211,215989
6000,16,0,0,3,33442,52,33666,64062
6000,16,0,0,3,66084,82,35040,108520
6000,16,0,0,3,55855,29,14128,60513
6000,16,0,0,3,60034,65,37338,105931
6000,16,0,0,3,59702,172,34108,468769
6000,16,0,0,3,46615,24,10883,147795
6000,16,0,0,3,17318,55,38583,98355
6000,16,0,0,3,53070,51,32630,70850
6000,16,0,0,3,18499,57,26440,113830
6000,16,0,0,3,70697,21,7846,45923
6000,16,0,0,3,60753,96,45258,410876
6000,16,0,0,3,59796,59,39762,79254
6000,16,0,0,3,79460,25,12558,36095
6000,16,0,0,3,17245,57,41891,225655
6000,16,0,0,3,64188,16,21213,45861
6000,16,0,0,3,58904,23,11134,87938
6000,16,0,0,3,27284,28,7464,96857
6000,16,0,0,3,66177,80,40534,71546
6000,16,0,0,3,50073,37,20581,111901
6000,16,0,0,3,60677,90,55505,465788
6000,16,0,0,3,54802,51,24515,381374
6000,16,0,0,3,53465,22,8851,31040
6000,16,0,0,3,27908,64,34551,144913
6000,16,0,0,3,39762,35,22864,128679
6000,16,0,0,3,39412,79,57995,397477
6000,16,0,0,3,70584,58,35236,46983
6000,16,0,0,3,77597,30,9248,34912
6000,16,0,0,3,71591,57,11856,31784
6000,16,0,0,3,83397,10,9550,216201
6000,16,0,0,3,56916,87,43916,229231
6000,16,0,0,3,69955,58,36708,139872
6000,16,0,0,3,83434,31,11244,91004
6000,16,0,0,3,19640,32,16452,86781
6000,16,0,0,3,46246,35,27595,74276
6000,16,0,0,3,25943,72,42166,245610
6000,16,0,0,3,60169,19,9198,148029
6000,16,0,0,3,61784,29,13926,146834
6000,16,0,0,3,67056,82,36578,90727
6000,16,0,0,3,70699,57,30795,111412
6000,16,0,0,3,14278,45,24333,95587
6000,16,0,0,3,68197,58,40125,287223
6000,16,0,0,3,62252,85,35500,454827
6000,16,0,0,3,29090,57,44407,177172
6000,16,0,0,3,41712,11,8157,32266
6000,16,0,0,3,68300,91,57713,472573
6000,16,0,0,3,66476,18,6883,31776
6000,16,0,0,3,17965,54,41949,512631
6000,16,0,0,3,68338,20,9581,47326
6000,16,0,0,3,13100,55,38900,101020
6000,16,0,0,3,14536,56,41579,413269
6000,16,0,0,3,57147,69,46967,97910
6000,16,0,0,3,25632,54,40550,499682
6000,16,0,0,3,20451,50,22713,136920
6000,16,0,0,3,24359,66,43655,72176
6000,16,0,0,3,63188,72,73643,203111
6000,16,0,0,3,34691,14,8311,40783
6000,16,0,0,3,21983,18,7574,33861
6000,16,0,0,3,63366,29,9746,66921
6000,16,0,0,3,59473,57,53254,137803
6000,16,0,0,3,71049,63,43751,102057
6000,16,0,0,3,33134,92,52569,377028
6000,16,0,0,3,21033,91,29114,308586
6000,16,0,0,3,64520,26,14676,88295
6000,16,0,0,3,27860,24,13971,222849
6000,16,0,0,3,26385,17,12820,56688
6000,16,0,0,3,61252,52,38000,204125
6000,16,0,0,3,56237,66,40608,299085
6000,16,0,0,3,55457,50,18215,107039
6000,16,0,0,3,67067,60,33077,49966
6000,16,0,0,3,13366,66,60776,330907
6000,16,0,0,3,18905,116,45867,504769
6000,16,0,0,3,17215,61,13561,47272
6000,16,0,0,3,62946,21,10620,88393
6000,16,0,0,3,49558,53,26971,298178
6000,16,0,0,3,608,20,13648,104368
6000,16,0,0,3,55812,31,16113,66584
6000,16,0,0,3,61658,68,46832,123524
6000,16,0,0,3,63236,70,38134,354358
6000,16,0,0,3,19600,15,6744,32347
6000,16,0,0,3,66145,19,10088,110045
6000,16,0,0,3,25817,60,38907,122951
6000,16,0,0,3,56101,53,18427,67901
6000,16,0,0,3,35726,51,43649,552372
6000,16,0,0,3,20107,57,43422,75974
6000,16,0,0,3,69554,94,43100,122630
6000,16,0,0,3,18627,44,46306,340558
6000,16,0,0,3,13012,215,40189,139724
6000,16,0,0,3,61246,67,45840,414945
6000,16,0,0,3,40738,33,12186,37516
6000,16,0,0,3,9559,55,32796,61896
6000,16,0,0,3,14755,55,42629,114279
6000,16,0,0,3,41078,46,38859,345502
6000,16,0,0,3,11994,56,26313,156022
6000,16,0,0,3,43056,83,53982,472298
6000,16,0,0,3,44171,71,42143,82481
6000,16,0,0,3,63674,67,42593,159464
6000,16,0,0,3,29964,37,34862,45156
6000,16,0,0,3,59210,39,32344,246734
6000,16,0,0,3,62411,53,20979,173006
6000,16,0,0,3,61003,85,53769,465839
6000,16,0,0,3,51263,54,33167,42085
6000,16,0,0,3,42194,13,7541,31270
6000,16,0,0,3,25223,26,10620,40009
6000,16,0,0,3,19551,53,38795,366922
6000,16,0,0,3,67638,10,6838,52726
6000,16,0,0,3,30801,82,76195,428357
6000,16,0,0,3,56601,28,12091,74714
6000,16,0,0,3,23963,58,40853,102821
6000,16,0,0,3,18122,31,11899,409089
6000,16,0,0,3,34654,55,32182,131984
6000,16,0,0,3,19344,64,55161,310063
6000,16,0,0,3,67200,54,40715,324657
6000,16,0,0,3,24356,27,14068,75841
6000,16,0,0,3,14207,77,34178,53975
6000,16,0,0,3,24649,56,27103,55073
6000,16,0,0,3,16036,54,41704,410762
6000,16,0,0,3,59577,16,9299,39108
6000,16,0,0,3,18867,56,36780,46525
6000,16,0,0,3,35201,68,36749,81792
6000,16,0,0,3,10951,54,32645,44861
6000,16,0,0,3,2607,40,18725,95340
6000,16,0,0,3,53028,87,47172,355730
6000,16,0,0,3,80750,66,37944,40262
6000,16,0,0,3,77527,35,25316,290136
6000,16,0,0,3,57694,70,38078,288655
6000,16,0,0,3,26835,51,35188,131395
6000,16,0,0,3,59771,39,11804,106429
6000,16,0,0,3,65502,49,35412,135633
6000,16,0,0,3,11724,56,43091,136509
6000,16,0,0,3,21584,19,12775,63259
6000,16,0,0,3,20015,17,7501,87448
6000,16,0,0,3,72878,22,9415,47742
6000,16,0,0,3,15733,22,10338,70990
6000,16,0,0,3,23995,22,11910,379802
6000,16,0,0,3,16868,73,41880,553828
6000,16,0,0,3,27615,72,46733,95008
6000,16,0,0,3,72518,26,14825,76691
6000,16,0,0,3,52081,22,9395,74352
6000,16,0,0,3,50627,26,13190,113245
6000,16,0,0,3,64560,58,44569,487825
6000,16,0,0,3,72023,25,29879,219351
6000,16,0,0,3,75255,62,40356,45154
6000,16,0,0,3,65899,53,42797,451070
6000,16,0,0,3,70182,58,55016,385825
6000,16,0,0,3,64330,72,48865,149211
6000,16,0,0,3,65323,24,13745,111207
6000,16,0,0,3,24164,16,11066,49308
6000,16,0,0,3,22236,58,47284,189041
6000,16,0,0,3,81231,80,40910,97269
6000,16,0,0,3,46233,65,39179,165836
6000,16,0,0,3,61302,65,30597,78911
6000,16,0,0,3,65014,30,15646,65743
6000,16,0,0,3,56837,82,37835,245585
6000,16,0,0,3,56620,71,41547,67047
6000,16,0,0,3,67868,66,42086,194833
6000,16,0,0,3,22104,56,43684,86391
6000,16,0,0,3,63508,28,16155,54553
6000,16,0,0,3,55285,81,44408,123621
6000,16,0,0,3,71387,17,7024,41965
6000,16,0,0,3,66439,77,57894,473138
6000,16,0,0,3,20278,39,17992,330291
6000,16,0,0,3,4498,53,34206,66706
6000,16,0,0,3,23231,50,32102,344510
6000,16,0,0,3,60442,24,10232,162100
6000,16,0,0,3,21905,58,29922,114249
6000,16,0,0,3,14947,52,45647,573313
6000,16,0,0,3,30498,56,43179,516103
6000,16,0,0,3,70060,60,26769,41515
6000,16,0,0,3,62573,9,6698,42190
6000,16,0,0,3,64621,17,7868,59627
6000,16,0,0,3,73589,61,40972,173486
6000,16,0,0,3,60716,59,33112,137576
6000,16,0,0,3,75381,23,11402,48365
6000,16,0,0,3,57161,44,22898,98881
6000,16,0,0,3,27750,42,22974,104837
6000,16,0,0,3,60580,83,46710,451059
6000,16,0,0,3,51755,63,24319,96635
6000,16,0,0,3,12885,53,42338,114235
6000,16,0,0,3,23370,47,19706,51830
6000,16,0,0,3,1908,108,29940,166709
6000,16,0,0,3,35978,13,8829,51356
6000,16,0,0,3,69179,20,7998,50334
6000,16,0,0,3,65021,36,20012,148762
6000,16,0,0,3,44112,49,43868,107511
6000,16,0,0,3,64191,90,44843,93734
6000,16,0,0,3,18924,52,28633,71548
6000,16,0,0,3,23098,16,9976,40960
6000,16,0,0,3,60251,68,38761,99632
6000,16,0,0,3,58680,12,7517,95986
6000,16,0,0,3,72526,68,39640,136447
6000,16,0,0,3,47570,69,38604,75923
6000,16,0,0,3,22868,85,45692,213303
6000,16,0,0,3,54354,27,12781,261280
6000,16,0,0,3,22646,63,57811,80362
6000,16,0,0,3,20283,19,8771,81440
6000,16,0,0,3,15739,56,43281,546673
6000,16,0,0,3,58630,72,45387,95445
6000,16,0,0,3,31133,61,38871,190701
6000,16,0,0,3,58036,58,42632,60009
6000,16,0,0,3,58161,65,42137,156993
6000,16,0,0,3,66478,37,24187,111031
6000,16,0,0,3,40032,19,10155,55419
6000,16,0,0,3,51990,66,40059,72379
6000,16,0,0,3,57510,62,36950,59301
6000,16,0,0,3,12420,54,28761,237436
6000,16,0,0,3,17914,57,35907,105656
6000,16,0,0,3,14144,67,27993,134741
6000,16,0,0,3,74941,22,11632,71747
6000,16,0,0,3,56337,28,14935,53240
6000,16,0,0,3,53265,122,54677,418032
6000,16,0,0,3,56844,23,16153,114143
6000,16,0,0,3,28602,37,10031,255137
6000,16,0,0,3,55707,39,18747,393556
6000,16,0,0,3,80869,20,11295,90434
6000,16,0,0,3,21837,89,66147,131183
6000,16,0,0,3,65640,56,36369,98902
6000,16,0,0,3,24635,18,11086,43902
6000,16,0,0,3,19602,19,10157,43572
6000,16,0,0,3,33790,46,26284,440347
6000,16,0,0,3,5477,53,8782,99660
6000,16,0,0,3,57460,35,16415,68967
6000,16,0,0,3,28887,60,38054,73376
6000,16,0,0,3,65680,74,60825,516833
6000,16,0,0,3,69972,62,38900,50605
6000,16,0,0,3,47376,41,17418,85093
6000,16,0,0,3,61687,28,20773,189992
6000,16,0,0,3,72820,24,15945,145425
6000,16,0,0,3,73402,57,38998,141211
6000,16,0,0,3,66951,65,39291,60327
6000,16,0,0,3,56649,66,49427,287813
6000,16,0,0,3,52110,27,21187,80323
6000,16,0,0,3,12669,61,45027,172773
6000,16,0,0,3,73428,63,31809,66320
6000,16,0,0,3,18679,34,12875,46295
6000,16,0,0,3,59096,65,60315,358348
6000,16,0,0,3,28149,55,48012,117814
6000,16,0,0,3,31028,27,23175,219626
6000,16,0,0,3,55183,66,36078,382492
6000,16,0,0,3,21517,58,34787,121992
6000,16,0,0,3,57814,70,39533,111858
6000,16,0,0,3,60351,53,34135,62876
6000,16,0,0,3,60620,79,43585,187643
6000,16,0,0,3,72086,53,35948,49343
6000,16,0,0,3,57614,54,34307,50296
6000,16,0,0,3,57888,63,61450,397594
6000,16,0,0,3,46983,64,69951,320647
6000,16,0,0,3,22115,80,39798,68623
6000,16,0,0,3,46851,63,60297,484188
6000,16,0,0,3,27340,71,58414,309604
6000,16,0,0,3,25023,57,40967,55036
6000,16,0,0,3,15458,48,65322,437234
6000,16,0,0,3,12564,49,21185,160018
6000,16,0,0,3,59154,20,10672,394425
6000,16,0,0,3,62929,57,28523,109649
6000,16,0,0,3,11067,77,44425,582214
6000,16,0,0,3,33718,68,28080,108116
6000,16,0,0,3,58880,56,36377,59668
6000,16,0,0,3,15357,55,39883,69827
6000,16,0,0,3,56414,117,12908,64818
6000,16,0,0,3,32252,87,52988,393301
6000,16,0,0,3,69841,58,34033,65773
6000,16,0,0,3,25018,25,11773,67285
6000,16,0,0,3,69653,88,40554,122022
6000,16,0,0,3,63985,65,54709,253991
6000,16,0,0,3,53991,53,23756,114198
6000,16,0,0,3,30749,61,43629,177826
6000,16,0,0,3,64350,74,42994,102662
6000,16,0,0,3,26180,15,7847,62293
6000,16,0,0,3,73308,20,9419,44873
6000,16,0,0,3,15130,55,37302,532232
6000,16,0,0,3,59511,57,36779,49721
6000,16,0,0,3,23443,59,42803,123658
6000,16,0,0,3,69886,66,41472,120038
6000,16,0,0,3,57483,34,24056,207811
6000,16,0,0,3,24926,53,35570,113756
6000,16,0,0,3,69139,64,39136,174140
6000,16,0,0,3,23537,29,17959,74243
6000,16,0,0,3,24909,26,26950,125289
6000,16,0,0,3,73076,20,6775,56312
6000,16,0,0,3,17942,47,36341,146215
6000,16,0,0,3,61903,28,15361,89622
6000,16,0,0,3,60639,12,7227,31533
6000,16,0,0,3,83933,31,15576,409177
6000,16,0,0,3,58655,109,40437,124486
6000,16,0,0,3,38291,20,12055,62807
6000,16,0,0,3,53788,33,22469,203621
6000,16,0,0,3,15174,24,10960,56333
6000,16,0,0,3,65398,25,13246,212761
6000,16,0,0,3,7470,71,44552,318381
6000,16,0,0,3,71612,64,42940,54438
6000,16,0,0,3,69261,82,53135,124977
6000,16,0,0,3,23021,71,29563,197516
6000,16,0,0,3,66564,71,39938,53956
6000,16,0,0,3,56195,57,40574,69485
6000,16,0,0,3,65280,21,6748,41007
6000,16,0,0,3,45817,81,78948,302808
6000,16,0,0,3,62002,24,12021,337688
6000,16,0,0,3,75679,66,42736,61128
6000,16,0,0,3,58286,71,44459,213506
6000,16,0,0,3,16225,57,29948,43264
6000,16,0,0,3,62133,69,42902,189002
6000,16,0,0,3,67258,19,9877,45124
6000,16,0,0,3,33084,21,10778,85364
6000,16,0,0,3,78774,28,14092,96393
6000,16,0,0,3,31539,20,10736,43630
6000,16,0,0,3,17232,58,20669,343334
6000,16,0,0,3,60624,59,39981,199422
6000,16,0,0,3,1657,78,50000,406143
6000,16,0,0,3,24067,22,21748,41312
6000,16,0,0,3,17250,50,31651,130323
6000,16,0,0,3,108406,51,11274,54726
6000,16,0,0,3,59658,45,24364,131687
6000,16,0,0,3,23785,31,40344,59463
6000,16,0,0,3,20995,56,33349,78430
6000,16,0,0,3,69977,69,44903,184150
6000,16,0,0,3,74565,63,40422,60165
6000,16,0,0,3,62347,49,38967,214594
6000,16,0,0,3,24842,30,15395,131198
6000,16,0,0,3,22138,26,13625,63128
6000,16,0,0,3,59572,67,39204,78720
6000,16,0,0,3,78467,17,7542,55192
6000,16,0,0,3,77099,54,36531,72951
6000,16,0,0,3,34196,49,34793,97741
6000,16,0,0,3,64043,24,10207,82370
6000,16,0,0,3,58367,15,10136,55222
6000,16,0,0,3,43590,67,24996,121311
6000,16,0,0,3,30527,10,8095,67380
6000,16,0,0,3,14995,87,55490,323115
6000,16,0,0,3,57477,54,34589,51769
6000,16,0,0,3,61256,21,12156,275256
6000,16,0,0,3,19450,28,7924,71835
6000,16,0,0,3,34361,17,8087,45183
6000,16,0,0,3,66945,58,36058,330639
6000,16,0,0,3,24749,78,43934,99377
6000,16,0,0,3,64773,63,41467,475013
6000,16,0,0,3,50366,12,7262,80750
6000,16,0,0,3,64506,34,18322,90629
6000,16,0,0,3,63855,41,8907,91512
6000,16,0,0,3,27155,90,40566,189516
6000,16,0,0,3,61476,33,64275,470228
6000,16,0,0,3,61463,21,9998,90056
6000,16,0,0,3,30715,30,19419,49566
6000,16,0,0,3,63549,22,11665,72173
6000,16,0,0,3,13732,51,34664,535728
6000,16,0,0,3,30009,55,30567,113743
6000,16,0,0,3,67485,60,43888,83496
6000,16,0,0,3,34466,24,12601,51858
6000,16,0,0,3,56054,38,41408,404467
6000,16,0,0,3,30516,89,58241,476386
6000,16,0,0,3,35984,32,21012,91522
6000,16,0,0,3,57791,77,47697,537916
6000,16,0,0,3,11209,57,39738,41374
6000,16,0,0,3,1282,113,47007,317357
6000,16,0,0,3,89964,26,10413,53206
6000,16,0,0,3,25351,59,41840,165333
6000,16,0,0,3,16750,29,14072,60076
6000,16,0,0,3,75931,11,7314,38709
6000,16,0,0,3,48966,45,21155,440899
6000,16,0,0,3,83438,80,78377,202816
6000,16,0,0,3,58658,87,45502,445715
6000,16,0,0,3,11012,77,78388,478813
6000,16,0,0,3,58361,55,35277,79040
6000,16,0,0,3,15868,48,25398,137151
6000,16,0,0,3,70926,87,40219,81612
6000,16,0,0,3,87437,20,11336,47512
6000,16,0,0,3,21723,49,26679,239032
6000,16,0,0,3,68048,56,37761,151339
6000,16,0,0,3,29522,25,11152,44004
6000,16,0,0,3,27418,52,35097,104225
6000,16,0,0,3,63713,66,34026,204196
6000,16,0,0,3,58831,24,10995,111956
6000,16,0,0,3,68111,52,42460,109459
6000,16,0,0,3,78014,13,9419,45594
6000,16,0,0,3,22335,13,9050,30101
6000,16,0,0,3,17663,79,88863,462742
6000,16,0,0,3,25676,52,27299,128990
6000,16,0,0,3,63016,39,19175,205326
6000,16,0,0,3,18867,56,39943,63158
6000,16,0,0,3,9446,58,32542,67785
6000,16,0,0,3,82993,19,7914,30108
6000,16,0,0,3,66701,49,26802,198791
6000,16,0,0,3,61156,81,50320,477779
6000,16,0,0,3,59408,40,25427,160449
6000,16,0,0,3,16428,62,51109,160592
6000,16,0,0,3,53830,65,34266,122986
6000,16,0,0,3,11662,81,26415,130807
6000,16,0,0,3,60180,50,24029,65438
6000,16,0,0,3,15004,66,81377,467699
6000,16,0,0,3,73572,22,9107,69648
6000,16,0,0,3,67133,63,54104,377582
6000,16,0,0,3,21161,13,8617,136997
6000,16,0,0,3,65593,27,18200,53224
6000,16,0,0,3,60588,66,39882,388145
6000,16,0,0,3,23263,14,10369,44921
6000,16,0,0,3,17757,56,35780,114255
6000,16,0,0,3,48133,22,8694,59991
6000,16,0,0,3,29032,20,7425,29643
6000,16,0,0,3,54335,18,10109,372268
6000,16,0,0,3,19045,56,42030,493527
6000,16,0,0,3,21369,56,36700,130051
6000,16,0,0,3,52573,60,36860,112199
6000,16,0,0,3,26714,119,62665,381372
6000,16,0,0,3,77031,48,40943,67848
6000,16,0,0,3,39197,73,38184,87092
6000,16,0,0,3,24205,94,39093,210149
6000,16,0,0,3,59344,68,38748,170507
6000,16,0,0,3,62064,11,6927,39056
6000,16,0,0,3,57640,69,30617,61773
6000,16,0,0,3,56475,21,10730,44380
6000,16,0,0,3,16586,55,41266,60138
6000,16,0,0,3,24721,56,35127,331629
6000,16,0,0,3,26634,15,8628,51125
6000,16,0,0,3,14332,61,37004,168103
6000,16,0,0,3,21522,57,43017,457702
6000,16,0,0,3,17191,56,35108,67497
6000,16,0,0,3,76811,18,12307,165302
6000,16,0,0,3,70464,64,38115,394303
6000,16,0,0,3,66402,82,43739,78502
6000,16,0,0,3,68682,122,53632,461927
6000,16,0,0,3,60800,70,66929,522278
6000,16,0,0,3,53477,78,66357,594297
6000,16,0,0,3,35403,74,50145,403405
6000,16,0,0,3,70181,93,14216,428999
6000,16,0,0,3,58261,70,47009,153742
6000,16,0,0,3,14439,51,26382,144075
6000,16,0,0,3,70449,53,40027,519377
6000,16,0,0,3,65197,23,9510,304162
6000,16,0,0,3,61301,24,13060,78047
6000,16,0,0,3,30696,12,8660,113195
6000,16,0,0,3,67192,58,39172,55923
6000,16,0,0,3,22532,50,24300,400224
6000,16,0,0,3,54485,33,37535,245839
6000,16,0,0,3,50140,68,38462,419908
6000,16,0,0,3,46407,52,51657,351940
6000,16,0,0,3,31974,52,33960,138648
6000,16,0,0,3,61936,51,26786,72780
6000,16,0,0,3,24022,65,50813,464342
6000,16,0,0,3,58444,58,48884,187628
6000,16,0,0,3,57146,35,17350,87049
6000,16,0,0,3,58112,49,30342,94146
6000,16,0,0,3,69730,72,36225,102337
6000,16,0,0,3,78875,55,35413,133261
6000,16,0,0,3,47705,56,31592,354334
6000,16,0,0,3,34704,39,29698,258733
6000,16,0,0,3,54603,15,8103,32690
6000,16,0,0,3,10140,80,83583,514584
6000,16,0,0,3,45670,57,47818,541402
6000,16,0,0,3,47106,63,84568,436079
6000,16,0,0,3,62467,89,64949,152578
6000,16,0,0,3,66228,10,7392,47975
6000,16,0,0,3,62894,76,37586,142058
6000,16,0,0,3,63127,49,21377,434506
6000,16,0,0,3,28518,31,18385,67188
6000,16,0,0,3,60298,38,24458,97779
6000,16,0,0,3,16101,54,33813,47496
6000,16,0,0,3,33138,84,43338,413129
6000,16,0,0,3,39171,56,34953,151288
6000,16,0,0,3,66912,65,32693,64816
6000,16,0,0,3,21703,84,82297,385702
6000,16,0,0,3,12738,56,39694,132543
6000,16,0,0,3,38161,15,7911,50717
6000,16,0,0,3,84230,59,31336,101592
6000,16,0,0,3,75164,25,10819,83755
6000,16,0,0,3,72767,57,39863,137167
6000,16,0,0,3,63753,27,15617,106427
6000,16,0,0,3,80793,20,8259,44614
6000,16,0,0,3,52659,48,28085,150414
6000,16,0,0,3,32578,12,6820,33557
6000,16,0,0,3,79607,67,45729,167604
6000,16,0,0,3,58936,75,46117,215750
6000,16,0,0,3,65166,36,16723,64057
6000,16,0,0,3,23355,57,33319,132068
6000,16,0,0,3,30738,57,25128,175329
6000,16,0,0,3,63690,25,13009,90422
6000,16,0,0,3,56659,32,15692,77518
6000,16,0,0,3,62115,74,64164,212132
6000,16,0,0,3,17031,56,34009,262372
6000,16,0,0,3,67919,31,15217,183531
6000,16,0,0,3,56666,23,9041,55326
6000,16,0,0,3,18737,24,8710,61226
6000,16,0,0,3,26871,33,17484,60228
6000,16,0,0,3,57177,51,40679,540595
6000,16,0,0,3,65347,28,12062,84566
6000,16,0,0,3,23834,56,22961,216453
6000,16,0,0,3,75093,19,20370,97235
6000,16,0,0,3,59675,31,13006,44168
6000,16,0,0,3,27888,51,35505,172899
6000,16,0,0,3,59058,58,35786,56456
6000,16,0,0,3,80467,60,38422,62293
6000,16,0,0,3,18289,51,39892,169090
6000,16,0,0,3,21580,60,32579,130754
6000,16,0,0,3,34767,66,51336,417323
6000,16,0,0,3,29988,12,6950,38058
6000,16,0,0,3,76102,27,19534,413637
6000,16,0,0,3,15461,54,52970,432994
6000,16,0,0,3,65664,67,33456,86180
6000,16,0,0,3,17837,64,30423,178786
6000,16,0,0,3,64751,17,8266,32252
6000,16,0,0,3,65762,19,7698,67839
6000,16,0,0,3,74576,18,7328,32543
6000,16,0,0,3,57215,32,13261,111621
6000,16,0,0,3,15477,62,78072,312069
6000,16,0,0,3,61230,67,35821,154618
6000,16,0,0,3,46371,34,14801,87552
6000,16,0,0,3,73123,28,15070,76317
6000,16,0,0,3,12001,58,34061,132339
6000,16,0,0,3,16138,56,43017,622582
6000,16,0,0,3,67799,30,14715,112536
6000,16,0,0,3,24815,20,10096,42969
6000,16,0,0,3,60083,29,12326,160311
6000,16,0,0,3,61095,63,40745,104611
6000,16,0,0,3,63207,22,9323,85370
6000,16,0,0,3,781,43,30699,292035
6000,16,0,0,3,33562,52,43139,295531
6000,16,0,0,3,17842,70,31309,59965
6000,16,0,0,3,58846,24,25996,49678
6000,16,0,0,3,977,80,37594,75385
6000,16,0,0,3,58916,18,35627,43423
6000,16,0,0,3,75783,63,43120,103602
6000,16,0,0,3,64564,70,30646,309933
6000,16,0,0,3,77869,19,8004,279595
6000,16,0,0,3,65032,74,50011,366845
6000,16,0,0,3,49807,56,67397,330358
6000,16,0,0,3,14937,58,33955,145283
6000,16,0,0,3,27523,62,43218,392820
6000,16,0,0,3,59829,29,15444,75875
6000,16,0,0,3,67678,12,8228,86472
6000,16,0,0,3,72426,65,37634,41348
6000,16,0,0,3,60948,64,37945,99139
6000,16,0,0,3,62199,55,35059,143804
6000,16,0,0,3,31881,56,34091,197158
6000,16,0,0,3,23948,20,10748,70263
6000,16,0,0,3,73450,10,9045,132308
6000,16,0,0,3,24297,55,43107,119101
6000,16,0,0,3,72865,94,42595,177630
6000,16,0,0,3,57865,66,40796,99795
6000,16,0,0,3,51118,23,56401,101766
6000,16,0,0,3,16151,18,9817,57529
6000,16,0,0,3,16058,91,74605,479602
6000,16,0,0,3,54981,37,24088,389488
6000,16,0,0,3,71862,11,7416,42274
6000,16,0,0,3,19330,57,32505,77752
6000,16,0,0,3,76921,85,55462,544285
6000,16,0,0,3,64571,25,12396,120064
6000,16,0,0,3,66026,73,26091,83318
6000,16,0,0,3,70432,62,47111,116136
6000,16,0,0,3,50646,25,10910,140430
6000,16,0,0,3,57846,91,50648,142744
6000,16,0,0,3,931,66,57586,446779
6000,16,0,0,3,21736,57,39057,58581
6000,16,0,0,3,3553,71,47828,362514
6000,16,0,0,3,70727,24,12162,72461
6000,16,0,0,3,64995,62,47664,356395
6000,16,0,0,3,65089,33,16854,79152
6000,16,0,0,3,27981,65,40395,545244
